image_path,filename,relative_path,dataset,normalized_mos,mos_100,split,hard_false_positive,strong_hard_false_positive,manual_false_positive,missing_image,existing_combined_score,koniq_teacher_score,flive_teacher_score,mixed112_score,delta_mixed112_existing,guard_source_score_100,guard_cap_100,false_positive_margin,source_note
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/9139175955.jpg,9139175955.jpg,9139175955.jpg,koniq,0.619504310344828,61.9504310344828,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/135403304.jpg,135403304.jpg,135403304.jpg,koniq,0.250567226890756,25.0567226890756,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/08747.jpg,08747.jpg,08747.jpg,spaq,0.477,47.699999999999996,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/8043120593.jpg,8043120593.jpg,8043120593.jpg,koniq,0.704551282051282,70.4551282051282,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/5245617824.jpg,5245617824.jpg,5245617824.jpg,koniq,0.492663551401869,49.2663551401869,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/03258.jpg,03258.jpg,03258.jpg,spaq,0.534,53.400000000000006,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/10728.jpg,10728.jpg,10728.jpg,spaq,0.0819999999999999,8.19999999999999,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/07962.jpg,07962.jpg,07962.jpg,spaq,0.237,23.7,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/3948731617.jpg,3948731617.jpg,3948731617.jpg,koniq,0.745688073394495,74.5688073394495,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__657114.jpg,AVA__657114.jpg,voc_emotic_ava/AVA__657114.jpg,flive,0.59542103577824,59.542103577824,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/152780037.jpg,152780037.jpg,152780037.jpg,koniq,0.406554621848739,40.6554621848739,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__594158.jpg,AVA__594158.jpg,voc_emotic_ava/AVA__594158.jpg,flive,0.6935455505521175,69.35455505521175,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/05174.jpg,05174.jpg,05174.jpg,spaq,0.104,10.4,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/JPEGImages__2012_004292.jpg,JPEGImages__2012_004292.jpg,voc_emotic_ava/JPEGImages__2012_004292.jpg,flive,0.665094657164165,66.5094657164165,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/6869855884.jpg,6869855884.jpg,6869855884.jpg,koniq,0.35140243902439,35.140243902439,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/3645793167.jpg,3645793167.jpg,3645793167.jpg,koniq,0.717257281553398,71.7257281553398,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/4106517753.jpg,4106517753.jpg,4106517753.jpg,koniq,0.7510897435897439,75.1089743589744,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/81006585.jpg,81006585.jpg,81006585.jpg,koniq,0.2304621848739499,23.04621848739499,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/EMOTIC__COCO_train2014_000000149467.jpg,EMOTIC__COCO_train2014_000000149467.jpg,voc_emotic_ava/EMOTIC__COCO_train2014_000000149467.jpg,flive,0.6956089406821739,69.5608940682174,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/00468.jpg,00468.jpg,00468.jpg,spaq,0.745,74.5,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/08047.jpg,08047.jpg,08047.jpg,spaq,0.362,36.199999999999996,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/04271.jpg,04271.jpg,04271.jpg,spaq,0.706,70.6,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/08986.jpg,08986.jpg,08986.jpg,spaq,0.8539999999999999,85.39999999999999,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__113156.jpg,AVA__113156.jpg,voc_emotic_ava/AVA__113156.jpg,flive,0.665854621916975,66.5854621916975,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/07366.jpg,07366.jpg,07366.jpg,spaq,0.312,31.2,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/VOC2012__2011_000403.jpg,VOC2012__2011_000403.jpg,voc_emotic_ava/VOC2012__2011_000403.jpg,flive,0.6420674620848016,64.20674620848015,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/EMOTIC__COCO_train2014_000000411571.jpg,EMOTIC__COCO_train2014_000000411571.jpg,voc_emotic_ava/EMOTIC__COCO_train2014_000000411571.jpg,flive,0.6694410928634086,66.94410928634086,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/07309.jpg,07309.jpg,07309.jpg,spaq,0.4669999999999999,46.69999999999999,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__793011.jpg,AVA__793011.jpg,voc_emotic_ava/AVA__793011.jpg,flive,0.228187279773779,22.8187279773779,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/00624.jpg,00624.jpg,00624.jpg,spaq,0.263,26.3,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/10620203775.jpg,10620203775.jpg,10620203775.jpg,koniq,0.208611111111111,20.8611111111111,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/06427.jpg,06427.jpg,06427.jpg,spaq,0.215,21.5,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/JPEGImages__2011_003791.jpg,JPEGImages__2011_003791.jpg,voc_emotic_ava/JPEGImages__2011_003791.jpg,flive,0.6830167144831302,68.30167144831302,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/EMOTIC__COCO_val2014_000000149783.jpg,EMOTIC__COCO_val2014_000000149783.jpg,voc_emotic_ava/EMOTIC__COCO_val2014_000000149783.jpg,flive,0.5710083452681893,57.100834526818936,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/5159845899.jpg,5159845899.jpg,5159845899.jpg,koniq,0.64225,64.225,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/9131687822.jpg,9131687822.jpg,9131687822.jpg,koniq,0.739586956521739,73.9586956521739,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__240275.jpg,AVA__240275.jpg,voc_emotic_ava/AVA__240275.jpg,flive,0.7597455415075507,75.97455415075507,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/EMOTIC__f6o53wmduiqj32huba.jpg,EMOTIC__f6o53wmduiqj32huba.jpg,voc_emotic_ava/EMOTIC__f6o53wmduiqj32huba.jpg,flive,0.6362923273130654,63.62923273130654,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/2642678784.jpg,2642678784.jpg,2642678784.jpg,koniq,0.60446261682243,60.446261682243,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/326299244.jpg,326299244.jpg,326299244.jpg,koniq,0.4246710526315789,42.46710526315789,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/4540896523.jpg,4540896523.jpg,4540896523.jpg,koniq,0.3899342105263159,38.99342105263159,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/6131345309.jpg,6131345309.jpg,6131345309.jpg,koniq,0.695108695652174,69.5108695652174,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__784288.jpg,AVA__784288.jpg,voc_emotic_ava/AVA__784288.jpg,flive,0.831899843371546,83.1899843371546,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/6654380789.jpg,6654380789.jpg,6654380789.jpg,koniq,0.797794117647059,79.7794117647059,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/EMOTIC__COCO_train2014_000000444533.jpg,EMOTIC__COCO_train2014_000000444533.jpg,voc_emotic_ava/EMOTIC__COCO_train2014_000000444533.jpg,flive,0.794861566468457,79.4861566468457,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/VOC2012__2009_001492.jpg,VOC2012__2009_001492.jpg,voc_emotic_ava/VOC2012__2009_001492.jpg,flive,0.7323417578530891,73.2341757853089,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__333630.jpg,AVA__333630.jpg,voc_emotic_ava/AVA__333630.jpg,flive,0.1237882361495885,12.37882361495885,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__745603.jpg,AVA__745603.jpg,voc_emotic_ava/AVA__745603.jpg,flive,0.6353368191588438,63.53368191588438,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/8510093470.jpg,8510093470.jpg,8510093470.jpg,koniq,0.718616071428571,71.8616071428571,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/4882952027.jpg,4882952027.jpg,4882952027.jpg,koniq,0.598605769230769,59.860576923076906,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/11414474354.jpg,11414474354.jpg,11414474354.jpg,koniq,0.185514705882353,18.5514705882353,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/08538.jpg,08538.jpg,08538.jpg,spaq,0.193,19.3,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/63888840.jpg,63888840.jpg,63888840.jpg,koniq,0.4564705882352939,45.64705882352939,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/10856757.jpg,10856757.jpg,10856757.jpg,koniq,0.322954545454545,32.2954545454545,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__604480.jpg,AVA__604480.jpg,voc_emotic_ava/AVA__604480.jpg,flive,0.247550739203859,24.7550739203859,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/2649625286.jpg,2649625286.jpg,2649625286.jpg,koniq,0.676629464285714,67.6629464285714,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/04523.jpg,04523.jpg,04523.jpg,spaq,0.767,76.7,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/04193.jpg,04193.jpg,04193.jpg,spaq,0.41,41.0,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/09644.jpg,09644.jpg,09644.jpg,spaq,0.217,21.7,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/VOC2012__2012_002646.jpg,VOC2012__2012_002646.jpg,voc_emotic_ava/VOC2012__2012_002646.jpg,flive,0.6755877728019741,67.55877728019742,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/10553.jpg,10553.jpg,10553.jpg,spaq,0.242,24.2,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/10631.jpg,10631.jpg,10631.jpg,spaq,0.504,50.4,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/7676074992.jpg,7676074992.jpg,7676074992.jpg,koniq,0.568297413793103,56.82974137931029,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/09784.jpg,09784.jpg,09784.jpg,spaq,0.121,12.1,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/8350532456.jpg,8350532456.jpg,8350532456.jpg,koniq,0.668613445378151,66.8613445378151,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/VOC2012__2012_000784.jpg,VOC2012__2012_000784.jpg,voc_emotic_ava/VOC2012__2012_000784.jpg,flive,0.6500974841080772,65.00974841080772,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/03685.jpg,03685.jpg,03685.jpg,spaq,0.641,64.1,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__826223.jpg,AVA__826223.jpg,voc_emotic_ava/AVA__826223.jpg,flive,0.623995692464669,62.3995692464669,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/EMOTIC__COCO_train2014_000000159128.jpg,EMOTIC__COCO_train2014_000000159128.jpg,voc_emotic_ava/EMOTIC__COCO_train2014_000000159128.jpg,flive,0.7919957738603971,79.1995773860397,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/07950.jpg,07950.jpg,07950.jpg,spaq,0.347,34.699999999999996,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/JPEGImages__2012_000860.jpg,JPEGImages__2012_000860.jpg,voc_emotic_ava/JPEGImages__2012_000860.jpg,flive,0.6666131599215595,66.66131599215595,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/142117255.jpg,142117255.jpg,142117255.jpg,koniq,0.679625,67.9625,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/9426505697.jpg,9426505697.jpg,9426505697.jpg,koniq,0.413173913043478,41.3173913043478,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/08245.jpg,08245.jpg,08245.jpg,spaq,0.284,28.4,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__309512.jpg,AVA__309512.jpg,voc_emotic_ava/AVA__309512.jpg,flive,0.3166193253329214,31.66193253329214,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/03285.jpg,03285.jpg,03285.jpg,spaq,0.603,60.3,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/EMOTIC__COCO_train2014_000000363469.jpg,EMOTIC__COCO_train2014_000000363469.jpg,voc_emotic_ava/EMOTIC__COCO_train2014_000000363469.jpg,flive,0.8079891080321253,80.79891080321254,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/6992423707.jpg,6992423707.jpg,6992423707.jpg,koniq,0.67675,67.675,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/475853335.jpg,475853335.jpg,475853335.jpg,koniq,0.291875,29.1875,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/JPEGImages__2008_003181.jpg,JPEGImages__2008_003181.jpg,voc_emotic_ava/JPEGImages__2008_003181.jpg,flive,0.4667565978614427,46.675659786144266,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/EMOTIC__COCO_train2014_000000153074.jpg,EMOTIC__COCO_train2014_000000153074.jpg,voc_emotic_ava/EMOTIC__COCO_train2014_000000153074.jpg,flive,0.743241288690338,74.3241288690338,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/05275.jpg,05275.jpg,05275.jpg,spaq,0.8240000000000001,82.4,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__743720.jpg,AVA__743720.jpg,voc_emotic_ava/AVA__743720.jpg,flive,0.1352027645054115,13.52027645054115,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/JPEGImages__2011_000060.jpg,JPEGImages__2011_000060.jpg,voc_emotic_ava/JPEGImages__2011_000060.jpg,flive,0.7908044523567064,79.08044523567064,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/JPEGImages__2010_005379.jpg,JPEGImages__2010_005379.jpg,voc_emotic_ava/JPEGImages__2010_005379.jpg,flive,0.5899909326386443,58.99909326386443,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/8468581524.jpg,8468581524.jpg,8468581524.jpg,koniq,0.613783185840708,61.378318584070804,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/03502.jpg,03502.jpg,03502.jpg,spaq,0.494,49.4,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__739955.jpg,AVA__739955.jpg,voc_emotic_ava/AVA__739955.jpg,flive,0.6125139513936723,61.251395139367226,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/04763.jpg,04763.jpg,04763.jpg,spaq,0.4309999999999999,43.09999999999999,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/4103115026.jpg,4103115026.jpg,4103115026.jpg,koniq,0.137875,13.7875,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/4094850958.jpg,4094850958.jpg,4094850958.jpg,koniq,0.292638888888889,29.2638888888889,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/JPEGImages__2009_003218.jpg,JPEGImages__2009_003218.jpg,voc_emotic_ava/JPEGImages__2009_003218.jpg,flive,0.7697717807297328,76.97717807297329,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/3923233289.jpg,3923233289.jpg,3923233289.jpg,koniq,0.288004201680672,28.8004201680672,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/3455219027.jpg,3455219027.jpg,3455219027.jpg,koniq,0.307,30.7,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/00719.jpg,00719.jpg,00719.jpg,spaq,0.432,43.2,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/10815.jpg,10815.jpg,10815.jpg,spaq,0.279,27.900000000000002,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__574267.jpg,AVA__574267.jpg,voc_emotic_ava/AVA__574267.jpg,flive,0.6059897924872464,60.59897924872464,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/6749061363.jpg,6749061363.jpg,6749061363.jpg,koniq,0.646201923076923,64.6201923076923,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/6986935908.jpg,6986935908.jpg,6986935908.jpg,koniq,0.6884151785714291,68.8415178571429,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/01607.jpg,01607.jpg,01607.jpg,spaq,0.1,10.0,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__310714.jpg,AVA__310714.jpg,voc_emotic_ava/AVA__310714.jpg,flive,0.3129137653725697,31.29137653725697,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/4711939216.jpg,4711939216.jpg,4711939216.jpg,koniq,0.315454545454545,31.545454545454497,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/9646776074.jpg,9646776074.jpg,9646776074.jpg,koniq,0.675110619469027,67.5110619469027,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/2360058082.jpg,2360058082.jpg,2360058082.jpg,koniq,0.2428177966101689,24.281779661016888,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__679819.jpg,AVA__679819.jpg,voc_emotic_ava/AVA__679819.jpg,flive,0.7812889761374093,78.12889761374093,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/5592040758.jpg,5592040758.jpg,5592040758.jpg,koniq,0.691673728813559,69.1673728813559,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
