id,dataset_source,source_split,source_metadata_csv,source_image_path,image_path,image_file,width,height,aadb_score,aadb_relative_path,ava_mean_score,ava_vote_1,ava_dist_1,ava_vote_2,ava_dist_2,ava_vote_3,ava_dist_3,ava_vote_4,ava_dist_4,ava_vote_5,ava_dist_5,ava_vote_6,ava_dist_6,ava_vote_7,ava_dist_7,ava_vote_8,ava_dist_8,ava_vote_9,ava_dist_9,ava_vote_10,ava_dist_10
ava__train__608183.jpg__940c0850,ava,train,data/processed/ava/train.csv,data/raw/ava/images/608183.jpg,/home/omen_pc1/ava/images/608183.jpg,608183.jpg,640,603,,,5.661765,1.0,0.004902,3.0,0.014706,4.0,0.019608,31.0,0.151961,58.0,0.284314,62.0,0.303922,23.0,0.112745,13.0,0.063725,5.0,0.02451,4.0,0.019608
ava__train__60917.jpg__8e8b7325,ava,train,data/processed/ava/train.csv,data/raw/ava/images/60917.jpg,/home/omen_pc1/ava/images/60917.jpg,60917.jpg,224,168,,,3.950191,10.0,0.038314,22.0,0.084291,64.0,0.245211,85.0,0.32567,50.0,0.191571,20.0,0.076628,6.0,0.022989,3.0,0.011494,1.0,0.003831,0.0,0.0
ava__train__614617.jpg__4abefe97,ava,train,data/processed/ava/train.csv,data/raw/ava/images/614617.jpg,/home/omen_pc1/ava/images/614617.jpg,614617.jpg,488,640,,,5.367089,0.0,0.0,3.0,0.012658,14.0,0.059072,47.0,0.198312,69.0,0.291139,64.0,0.270042,24.0,0.101266,9.0,0.037975,3.0,0.012658,4.0,0.016878
ava__train__614661.jpg__1387974b,ava,train,data/processed/ava/train.csv,data/raw/ava/images/614661.jpg,/home/omen_pc1/ava/images/614661.jpg,614661.jpg,640,480,,,7.088235,0.0,0.0,0.0,0.0,1.0,0.005882,9.0,0.052941,10.0,0.058824,44.0,0.258824,41.0,0.241176,34.0,0.2,17.0,0.1,14.0,0.082353
ava__train__614724.jpg__1794083f,ava,train,data/processed/ava/train.csv,data/raw/ava/images/614724.jpg,/home/omen_pc1/ava/images/614724.jpg,614724.jpg,455,640,,,6.236025,1.0,0.006211,0.0,0.0,1.0,0.006211,8.0,0.049689,33.0,0.204969,56.0,0.347826,40.0,0.248447,15.0,0.093168,3.0,0.018634,4.0,0.024845
ava__train__614982.jpg__5647cdb9,ava,train,data/processed/ava/train.csv,data/raw/ava/images/614982.jpg,/home/omen_pc1/ava/images/614982.jpg,614982.jpg,640,427,,,5.066667,0.0,0.0,5.0,0.020833,16.0,0.066667,54.0,0.225,87.0,0.3625,55.0,0.229167,13.0,0.054167,6.0,0.025,2.0,0.008333,2.0,0.008333
ava__train__615561.jpg__83f196ec,ava,train,data/processed/ava/train.csv,data/raw/ava/images/615561.jpg,/home/omen_pc1/ava/images/615561.jpg,615561.jpg,410,640,,,6.354651,0.0,0.0,0.0,0.0,4.0,0.023256,11.0,0.063953,41.0,0.238372,43.0,0.25,35.0,0.203488,22.0,0.127907,7.0,0.040698,9.0,0.052326
ava__train__616541.jpg__e34cf62b,ava,train,data/processed/ava/train.csv,data/raw/ava/images/616541.jpg,/home/omen_pc1/ava/images/616541.jpg,616541.jpg,640,425,,,5.988637,0.0,0.0,1.0,0.005682,6.0,0.034091,17.0,0.096591,42.0,0.238636,54.0,0.306818,27.0,0.153409,19.0,0.107955,9.0,0.051136,1.0,0.005682
ava__train__618920.jpg__4cbb8168,ava,train,data/processed/ava/train.csv,data/raw/ava/images/618920.jpg,/home/omen_pc1/ava/images/618920.jpg,618920.jpg,640,427,,,4.503205,12.0,0.038462,17.0,0.054487,29.0,0.092949,105.0,0.336538,87.0,0.278846,36.0,0.115385,15.0,0.048077,5.0,0.016026,4.0,0.012821,2.0,0.00641
ava__train__619739.jpg__624cbdba,ava,train,data/processed/ava/train.csv,data/raw/ava/images/619739.jpg,/home/omen_pc1/ava/images/619739.jpg,619739.jpg,640,492,,,6.041026,1.0,0.005128,1.0,0.005128,6.0,0.030769,16.0,0.082051,48.0,0.246154,59.0,0.302564,28.0,0.14359,24.0,0.123077,9.0,0.046154,3.0,0.015385
ava__train__619944.jpg__c4d3886b,ava,train,data/processed/ava/train.csv,data/raw/ava/images/619944.jpg,/home/omen_pc1/ava/images/619944.jpg,619944.jpg,400,640,,,6.535385,0.0,0.0,0.0,0.0,4.0,0.012308,13.0,0.04,44.0,0.135385,116.0,0.356923,67.0,0.206154,61.0,0.187692,13.0,0.04,7.0,0.021538
ava__train__620083.jpg__88a379cf,ava,train,data/processed/ava/train.csv,data/raw/ava/images/620083.jpg,/home/omen_pc1/ava/images/620083.jpg,620083.jpg,640,428,,,5.283019,0.0,0.0,5.0,0.023585,6.0,0.028302,37.0,0.174528,85.0,0.400943,47.0,0.221698,21.0,0.099057,9.0,0.042453,2.0,0.009434,0.0,0.0
ava__train__620422.jpg__d132e934,ava,train,data/processed/ava/train.csv,data/raw/ava/images/620422.jpg,/home/omen_pc1/ava/images/620422.jpg,620422.jpg,640,408,,,6.526012,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.034682,34.0,0.196532,55.0,0.317919,37.0,0.213873,27.0,0.156069,10.0,0.057803,4.0,0.023121
ava__train__621016.jpg__169861af,ava,train,data/processed/ava/train.csv,data/raw/ava/images/621016.jpg,/home/omen_pc1/ava/images/621016.jpg,621016.jpg,640,629,,,6.46988,2.0,0.008032,2.0,0.008032,6.0,0.024096,21.0,0.084337,47.0,0.188755,51.0,0.204819,52.0,0.208835,33.0,0.13253,16.0,0.064257,19.0,0.076305
ava__train__622625.jpg__55118c65,ava,train,data/processed/ava/train.csv,data/raw/ava/images/622625.jpg,/home/omen_pc1/ava/images/622625.jpg,622625.jpg,443,640,,,5.533654,0.0,0.0,6.0,0.028846,6.0,0.028846,30.0,0.144231,62.0,0.298077,59.0,0.283654,31.0,0.149038,8.0,0.038462,4.0,0.019231,2.0,0.009615
ava__train__623433.jpg__4e456a5b,ava,train,data/processed/ava/train.csv,data/raw/ava/images/623433.jpg,/home/omen_pc1/ava/images/623433.jpg,623433.jpg,392,640,,,4.858695,2.0,0.01087,4.0,0.021739,9.0,0.048913,56.0,0.304348,68.0,0.369565,30.0,0.163043,8.0,0.043478,6.0,0.032609,1.0,0.005435,0.0,0.0
ava__train__6236.jpg__2ccc3fc4,ava,train,data/processed/ava/train.csv,data/raw/ava/images/6236.jpg,/home/omen_pc1/ava/images/6236.jpg,6236.jpg,427,640,,,5.210702,5.0,0.016722,11.0,0.036789,35.0,0.117057,46.0,0.153846,76.0,0.254181,60.0,0.200669,36.0,0.120401,21.0,0.070234,8.0,0.026756,1.0,0.003344
ava__train__623859.jpg__ef140107,ava,train,data/processed/ava/train.csv,data/raw/ava/images/623859.jpg,/home/omen_pc1/ava/images/623859.jpg,623859.jpg,426,640,,,5.575893,1.0,0.004464,1.0,0.004464,9.0,0.040179,36.0,0.160714,67.0,0.299107,63.0,0.28125,27.0,0.120536,11.0,0.049107,5.0,0.022321,4.0,0.017857
ava__train__624480.jpg__8d64ca75,ava,train,data/processed/ava/train.csv,data/raw/ava/images/624480.jpg,/home/omen_pc1/ava/images/624480.jpg,624480.jpg,640,427,,,5.704142,0.0,0.0,2.0,0.011834,6.0,0.035503,14.0,0.08284,51.0,0.301775,62.0,0.366864,23.0,0.136095,5.0,0.029586,2.0,0.011834,4.0,0.023669
ava__train__624940.jpg__4207c16a,ava,train,data/processed/ava/train.csv,data/raw/ava/images/624940.jpg,/home/omen_pc1/ava/images/624940.jpg,624940.jpg,640,427,,,5.345238,0.0,0.0,1.0,0.005952,4.0,0.02381,24.0,0.142857,66.0,0.392857,55.0,0.327381,17.0,0.10119,0.0,0.0,1.0,0.005952,0.0,0.0
ava__train__624941.jpg__927f04ce,ava,train,data/processed/ava/train.csv,data/raw/ava/images/624941.jpg,/home/omen_pc1/ava/images/624941.jpg,624941.jpg,640,488,,,5.883721,0.0,0.0,1.0,0.005814,5.0,0.02907,15.0,0.087209,55.0,0.319767,43.0,0.25,33.0,0.19186,14.0,0.081395,1.0,0.005814,5.0,0.02907
ava__train__625384.jpg__727eed87,ava,train,data/processed/ava/train.csv,data/raw/ava/images/625384.jpg,/home/omen_pc1/ava/images/625384.jpg,625384.jpg,480,640,,,5.097778,1.0,0.004444,1.0,0.004444,13.0,0.057778,43.0,0.191111,92.0,0.408889,56.0,0.248889,16.0,0.071111,2.0,0.008889,1.0,0.004444,0.0,0.0
ava__train__625442.jpg__9a40e1e7,ava,train,data/processed/ava/train.csv,data/raw/ava/images/625442.jpg,/home/omen_pc1/ava/images/625442.jpg,625442.jpg,640,564,,,5.914163,1.0,0.004292,2.0,0.008584,5.0,0.021459,21.0,0.090129,71.0,0.304721,62.0,0.266094,39.0,0.167382,19.0,0.081545,8.0,0.034335,5.0,0.021459
ava__train__625725.jpg__d8247dea,ava,train,data/processed/ava/train.csv,data/raw/ava/images/625725.jpg,/home/omen_pc1/ava/images/625725.jpg,625725.jpg,640,431,,,6.012195,0.0,0.0,0.0,0.0,5.0,0.030488,11.0,0.067073,52.0,0.317073,39.0,0.237805,32.0,0.195122,18.0,0.109756,5.0,0.030488,2.0,0.012195
ava__train__62586.jpg__8d443384,ava,train,data/processed/ava/train.csv,data/raw/ava/images/62586.jpg,/home/omen_pc1/ava/images/62586.jpg,62586.jpg,640,480,,,4.574297,4.0,0.016064,12.0,0.048193,27.0,0.108434,84.0,0.337349,71.0,0.285141,31.0,0.124498,10.0,0.040161,8.0,0.032129,1.0,0.004016,1.0,0.004016
ava__train__626093.jpg__56ca0905,ava,train,data/processed/ava/train.csv,data/raw/ava/images/626093.jpg,/home/omen_pc1/ava/images/626093.jpg,626093.jpg,640,480,,,5.140426,0.0,0.0,3.0,0.012766,14.0,0.059574,45.0,0.191489,90.0,0.382979,61.0,0.259574,17.0,0.07234,1.0,0.004255,3.0,0.012766,1.0,0.004255
ava__train__62700.jpg__8bc03d3e,ava,train,data/processed/ava/train.csv,data/raw/ava/images/62700.jpg,/home/omen_pc1/ava/images/62700.jpg,62700.jpg,477,640,,,5.643243,1.0,0.005405,2.0,0.010811,12.0,0.064865,27.0,0.145946,53.0,0.286486,40.0,0.216216,27.0,0.145946,12.0,0.064865,5.0,0.027027,6.0,0.032432
ava__train__627234.jpg__d969db10,ava,train,data/processed/ava/train.csv,data/raw/ava/images/627234.jpg,/home/omen_pc1/ava/images/627234.jpg,627234.jpg,640,518,,,5.364706,0.0,0.0,3.0,0.017647,3.0,0.017647,22.0,0.129412,75.0,0.441176,42.0,0.247059,21.0,0.123529,2.0,0.011765,1.0,0.005882,1.0,0.005882
ava__train__627981.jpg__600fd859,ava,train,data/processed/ava/train.csv,data/raw/ava/images/627981.jpg,/home/omen_pc1/ava/images/627981.jpg,627981.jpg,426,640,,,6.570621,0.0,0.0,0.0,0.0,1.0,0.00565,4.0,0.022599,23.0,0.129944,59.0,0.333333,60.0,0.338983,19.0,0.107345,7.0,0.039548,4.0,0.022599
ava__train__628307.jpg__1244eb3b,ava,train,data/processed/ava/train.csv,data/raw/ava/images/628307.jpg,/home/omen_pc1/ava/images/628307.jpg,628307.jpg,640,427,,,5.733333,1.0,0.004167,0.0,0.0,5.0,0.020833,34.0,0.141667,67.0,0.279167,74.0,0.308333,37.0,0.154167,13.0,0.054167,8.0,0.033333,1.0,0.004167
ava__train__63018.jpg__7c89184c,ava,train,data/processed/ava/train.csv,data/raw/ava/images/63018.jpg,/home/omen_pc1/ava/images/63018.jpg,63018.jpg,600,365,,,6.102767,1.0,0.003953,4.0,0.01581,8.0,0.031621,26.0,0.102767,61.0,0.241107,60.0,0.237154,37.0,0.146245,30.0,0.118577,17.0,0.067194,9.0,0.035573
ava__train__630682.jpg__04e48705,ava,train,data/processed/ava/train.csv,data/raw/ava/images/630682.jpg,/home/omen_pc1/ava/images/630682.jpg,630682.jpg,640,480,,,3.970109,21.0,0.057065,27.0,0.07337,63.0,0.171196,134.0,0.36413,93.0,0.252717,22.0,0.059783,4.0,0.01087,1.0,0.002717,2.0,0.005435,1.0,0.002717
ava__train__631238.jpg__3b46a941,ava,train,data/processed/ava/train.csv,data/raw/ava/images/631238.jpg,/home/omen_pc1/ava/images/631238.jpg,631238.jpg,430,640,,,5.205761,3.0,0.012346,1.0,0.004115,18.0,0.074074,40.0,0.164609,83.0,0.341564,67.0,0.27572,22.0,0.090535,6.0,0.024691,3.0,0.012346,0.0,0.0
ava__train__632405.jpg__4530e8b1,ava,train,data/processed/ava/train.csv,data/raw/ava/images/632405.jpg,/home/omen_pc1/ava/images/632405.jpg,632405.jpg,720,679,,,5.281481,1.0,0.007407,1.0,0.007407,4.0,0.02963,23.0,0.17037,47.0,0.348148,46.0,0.340741,10.0,0.074074,2.0,0.014815,1.0,0.007407,0.0,0.0
ava__train__633426.jpg__1ad546b0,ava,train,data/processed/ava/train.csv,data/raw/ava/images/633426.jpg,/home/omen_pc1/ava/images/633426.jpg,633426.jpg,640,430,,,5.432099,1.0,0.004115,4.0,0.016461,12.0,0.049383,46.0,0.1893,63.0,0.259259,71.0,0.292181,25.0,0.102881,15.0,0.061728,5.0,0.020576,1.0,0.004115
ava__train__633505.jpg__58d4a7d5,ava,train,data/processed/ava/train.csv,data/raw/ava/images/633505.jpg,/home/omen_pc1/ava/images/633505.jpg,633505.jpg,640,640,,,5.845283,4.0,0.015094,6.0,0.022642,9.0,0.033962,34.0,0.128302,68.0,0.256604,54.0,0.203774,43.0,0.162264,25.0,0.09434,15.0,0.056604,7.0,0.026415
ava__train__633840.jpg__7c021332,ava,train,data/processed/ava/train.csv,data/raw/ava/images/633840.jpg,/home/omen_pc1/ava/images/633840.jpg,633840.jpg,489,640,,,5.021978,6.0,0.021978,7.0,0.025641,18.0,0.065934,48.0,0.175824,100.0,0.3663,64.0,0.234432,22.0,0.080586,5.0,0.018315,3.0,0.010989,0.0,0.0
ava__train__635499.jpg__7e64612e,ava,train,data/processed/ava/train.csv,data/raw/ava/images/635499.jpg,/home/omen_pc1/ava/images/635499.jpg,635499.jpg,480,720,,,5.956757,0.0,0.0,2.0,0.010811,0.0,0.0,14.0,0.075676,48.0,0.259459,70.0,0.378378,34.0,0.183784,11.0,0.059459,4.0,0.021622,2.0,0.010811
ava__train__635840.jpg__e8090070,ava,train,data/processed/ava/train.csv,data/raw/ava/images/635840.jpg,/home/omen_pc1/ava/images/635840.jpg,635840.jpg,720,480,,,5.008547,1.0,0.004274,1.0,0.004274,8.0,0.034188,57.0,0.24359,101.0,0.431624,52.0,0.222222,12.0,0.051282,2.0,0.008547,0.0,0.0,0.0,0.0
ava__train__635843.jpg__5aff0d35,ava,train,data/processed/ava/train.csv,data/raw/ava/images/635843.jpg,/home/omen_pc1/ava/images/635843.jpg,635843.jpg,608,640,,,5.299578,2.0,0.008439,5.0,0.021097,13.0,0.054852,43.0,0.181435,79.0,0.333333,56.0,0.236287,23.0,0.097046,8.0,0.033755,3.0,0.012658,5.0,0.021097
ava__train__636578.jpg__4738a119,ava,train,data/processed/ava/train.csv,data/raw/ava/images/636578.jpg,/home/omen_pc1/ava/images/636578.jpg,636578.jpg,720,487,,,6.702703,1.0,0.006757,0.0,0.0,3.0,0.02027,4.0,0.027027,11.0,0.074324,42.0,0.283784,51.0,0.344595,25.0,0.168919,8.0,0.054054,3.0,0.02027
ava__train__636972.jpg__5fcefc58,ava,train,data/processed/ava/train.csv,data/raw/ava/images/636972.jpg,/home/omen_pc1/ava/images/636972.jpg,636972.jpg,600,404,,,5.071749,1.0,0.004484,5.0,0.022422,20.0,0.089686,54.0,0.242152,65.0,0.29148,47.0,0.210762,16.0,0.071749,11.0,0.049327,3.0,0.013453,1.0,0.004484
ava__train__638595.jpg__23a93e73,ava,train,data/processed/ava/train.csv,data/raw/ava/images/638595.jpg,/home/omen_pc1/ava/images/638595.jpg,638595.jpg,640,409,,,6.320197,0.0,0.0,1.0,0.004926,3.0,0.014778,11.0,0.054187,37.0,0.182266,73.0,0.359606,39.0,0.192118,24.0,0.118227,10.0,0.049261,5.0,0.024631
ava__train__638607.jpg__82a73abb,ava,train,data/processed/ava/train.csv,data/raw/ava/images/638607.jpg,/home/omen_pc1/ava/images/638607.jpg,638607.jpg,720,464,,,5.375635,0.0,0.0,1.0,0.005076,2.0,0.010152,30.0,0.152284,91.0,0.461929,46.0,0.233503,17.0,0.086294,9.0,0.045685,1.0,0.005076,0.0,0.0
ava__train__639945.jpg__40112e15,ava,train,data/processed/ava/train.csv,data/raw/ava/images/639945.jpg,/home/omen_pc1/ava/images/639945.jpg,639945.jpg,640,372,,,5.379487,1.0,0.005128,4.0,0.020513,14.0,0.071795,30.0,0.153846,60.0,0.307692,42.0,0.215385,31.0,0.158974,8.0,0.041026,5.0,0.025641,0.0,0.0
ava__train__640639.jpg__8b04387a,ava,train,data/processed/ava/train.csv,data/raw/ava/images/640639.jpg,/home/omen_pc1/ava/images/640639.jpg,640639.jpg,720,479,,,5.589928,1.0,0.007194,1.0,0.007194,3.0,0.021583,17.0,0.122302,41.0,0.294964,53.0,0.381295,14.0,0.100719,6.0,0.043165,2.0,0.014388,1.0,0.007194
ava__train__641129.jpg__8662fab3,ava,train,data/processed/ava/train.csv,data/raw/ava/images/641129.jpg,/home/omen_pc1/ava/images/641129.jpg,641129.jpg,640,427,,,4.251163,5.0,0.023256,14.0,0.065116,32.0,0.148837,61.0,0.283721,84.0,0.390698,14.0,0.065116,3.0,0.013953,2.0,0.009302,0.0,0.0,0.0,0.0
ava__train__641905.jpg__cfcd22a1,ava,train,data/processed/ava/train.csv,data/raw/ava/images/641905.jpg,/home/omen_pc1/ava/images/641905.jpg,641905.jpg,483,720,,,5.395349,1.0,0.005814,1.0,0.005814,4.0,0.023256,21.0,0.122093,68.0,0.395349,58.0,0.337209,12.0,0.069767,6.0,0.034884,1.0,0.005814,0.0,0.0
ava__train__642653.jpg__1e5a9a6c,ava,train,data/processed/ava/train.csv,data/raw/ava/images/642653.jpg,/home/omen_pc1/ava/images/642653.jpg,642653.jpg,640,491,,,6.848361,0.0,0.0,1.0,0.004098,3.0,0.012295,9.0,0.036885,31.0,0.127049,57.0,0.233607,69.0,0.282787,34.0,0.139344,28.0,0.114754,12.0,0.04918
ava__train__642760.jpg__9b7b2167,ava,train,data/processed/ava/train.csv,data/raw/ava/images/642760.jpg,/home/omen_pc1/ava/images/642760.jpg,642760.jpg,640,427,,,3.925234,14.0,0.065421,23.0,0.107477,43.0,0.200935,58.0,0.271028,50.0,0.233645,16.0,0.074766,7.0,0.03271,3.0,0.014019,0.0,0.0,0.0,0.0
ava__train__642779.jpg__8b5d8563,ava,train,data/processed/ava/train.csv,data/raw/ava/images/642779.jpg,/home/omen_pc1/ava/images/642779.jpg,642779.jpg,640,429,,,4.814815,3.0,0.013889,6.0,0.027778,23.0,0.106481,50.0,0.231481,77.0,0.356481,39.0,0.180556,9.0,0.041667,8.0,0.037037,0.0,0.0,1.0,0.00463
ava__train__64463.jpg__f3416eb6,ava,train,data/processed/ava/train.csv,data/raw/ava/images/64463.jpg,/home/omen_pc1/ava/images/64463.jpg,64463.jpg,640,640,,,5.486486,4.0,0.018018,10.0,0.045045,15.0,0.067568,31.0,0.13964,47.0,0.211712,59.0,0.265766,27.0,0.121622,19.0,0.085586,5.0,0.022523,5.0,0.022523
ava__train__645376.jpg__af1c4fdd,ava,train,data/processed/ava/train.csv,data/raw/ava/images/645376.jpg,/home/omen_pc1/ava/images/645376.jpg,645376.jpg,640,398,,,5.112069,4.0,0.017241,6.0,0.025862,17.0,0.073276,44.0,0.189655,75.0,0.323276,48.0,0.206897,27.0,0.116379,9.0,0.038793,1.0,0.00431,1.0,0.00431
ava__train__6461.jpg__0b7d0fbf,ava,train,data/processed/ava/train.csv,data/raw/ava/images/6461.jpg,/home/omen_pc1/ava/images/6461.jpg,6461.jpg,480,640,,,5.556701,1.0,0.003436,9.0,0.030928,16.0,0.054983,38.0,0.130584,76.0,0.261168,79.0,0.271478,42.0,0.14433,20.0,0.068729,10.0,0.034364,0.0,0.0
ava__train__646467.jpg__16b42245,ava,train,data/processed/ava/train.csv,data/raw/ava/images/646467.jpg,/home/omen_pc1/ava/images/646467.jpg,646467.jpg,640,512,,,6.6125,1.0,0.004167,0.0,0.0,2.0,0.008333,14.0,0.058333,30.0,0.125,77.0,0.320833,50.0,0.208333,41.0,0.170833,16.0,0.066667,9.0,0.0375
ava__train__648276.jpg__86d59619,ava,train,data/processed/ava/train.csv,data/raw/ava/images/648276.jpg,/home/omen_pc1/ava/images/648276.jpg,648276.jpg,640,450,,,5.323671,1.0,0.004831,3.0,0.014493,14.0,0.067633,31.0,0.149758,64.0,0.309179,62.0,0.299517,21.0,0.101449,9.0,0.043478,2.0,0.009662,0.0,0.0
ava__train__648495.jpg__a1d98d05,ava,train,data/processed/ava/train.csv,data/raw/ava/images/648495.jpg,/home/omen_pc1/ava/images/648495.jpg,648495.jpg,640,427,,,6.470046,0.0,0.0,1.0,0.004608,3.0,0.013825,12.0,0.0553,38.0,0.175115,62.0,0.285714,51.0,0.235023,29.0,0.133641,16.0,0.073733,5.0,0.023041
ava__train__649029.jpg__518f8161,ava,train,data/processed/ava/train.csv,data/raw/ava/images/649029.jpg,/home/omen_pc1/ava/images/649029.jpg,649029.jpg,640,458,,,5.013274,2.0,0.00885,13.0,0.057522,15.0,0.066372,33.0,0.146018,91.0,0.402655,48.0,0.212389,12.0,0.053097,8.0,0.035398,3.0,0.013274,1.0,0.004425
ava__train__649093.jpg__c96f6f4a,ava,train,data/processed/ava/train.csv,data/raw/ava/images/649093.jpg,/home/omen_pc1/ava/images/649093.jpg,649093.jpg,612,480,,,4.750943,1.0,0.003774,12.0,0.045283,29.0,0.109434,62.0,0.233962,95.0,0.358491,47.0,0.177358,12.0,0.045283,5.0,0.018868,2.0,0.007547,0.0,0.0
ava__train__649172.jpg__04567975,ava,train,data/processed/ava/train.csv,data/raw/ava/images/649172.jpg,/home/omen_pc1/ava/images/649172.jpg,649172.jpg,720,480,,,5.433121,0.0,0.0,2.0,0.012739,9.0,0.057325,21.0,0.133758,50.0,0.318471,49.0,0.312102,20.0,0.127389,3.0,0.019108,0.0,0.0,3.0,0.019108
ava__train__64952.jpg__09ac62a8,ava,train,data/processed/ava/train.csv,data/raw/ava/images/64952.jpg,/home/omen_pc1/ava/images/64952.jpg,64952.jpg,640,486,,,4.734545,8.0,0.029091,12.0,0.043636,36.0,0.130909,47.0,0.170909,95.0,0.345455,55.0,0.2,13.0,0.047273,5.0,0.018182,2.0,0.007273,2.0,0.007273
ava__train__651141.jpg__d3ce10de,ava,train,data/processed/ava/train.csv,data/raw/ava/images/651141.jpg,/home/omen_pc1/ava/images/651141.jpg,651141.jpg,519,720,,,5.072815,7.0,0.033981,5.0,0.024272,10.0,0.048544,36.0,0.174757,77.0,0.373786,41.0,0.199029,21.0,0.101942,6.0,0.029126,2.0,0.009709,1.0,0.004854
ava__train__651664.jpg__764d0cea,ava,train,data/processed/ava/train.csv,data/raw/ava/images/651664.jpg,/home/omen_pc1/ava/images/651664.jpg,651664.jpg,720,540,,,5.273171,1.0,0.004878,4.0,0.019512,9.0,0.043902,34.0,0.165854,79.0,0.385366,48.0,0.234146,19.0,0.092683,6.0,0.029268,5.0,0.02439,0.0,0.0
ava__train__652845.jpg__c1e67b5c,ava,train,data/processed/ava/train.csv,data/raw/ava/images/652845.jpg,/home/omen_pc1/ava/images/652845.jpg,652845.jpg,479,680,,,5.02,1.0,0.006667,1.0,0.006667,8.0,0.053333,38.0,0.253333,65.0,0.433333,26.0,0.173333,4.0,0.026667,2.0,0.013333,1.0,0.006667,4.0,0.026667
ava__train__652848.jpg__b2625ce4,ava,train,data/processed/ava/train.csv,data/raw/ava/images/652848.jpg,/home/omen_pc1/ava/images/652848.jpg,652848.jpg,720,720,,,6.44375,1.0,0.00625,0.0,0.0,0.0,0.0,7.0,0.04375,28.0,0.175,53.0,0.33125,41.0,0.25625,19.0,0.11875,5.0,0.03125,6.0,0.0375
ava__train__654379.jpg__6f4bea03,ava,train,data/processed/ava/train.csv,data/raw/ava/images/654379.jpg,/home/omen_pc1/ava/images/654379.jpg,654379.jpg,428,640,,,5.344978,2.0,0.008734,3.0,0.0131,14.0,0.061135,34.0,0.148472,82.0,0.358079,51.0,0.222707,29.0,0.126638,10.0,0.043668,1.0,0.004367,3.0,0.0131
ava__train__6546.jpg__56f4f5f0,ava,train,data/processed/ava/train.csv,data/raw/ava/images/6546.jpg,/home/omen_pc1/ava/images/6546.jpg,6546.jpg,640,480,,,4.690909,6.0,0.021818,24.0,0.087273,37.0,0.134545,64.0,0.232727,64.0,0.232727,34.0,0.123636,28.0,0.101818,14.0,0.050909,3.0,0.010909,1.0,0.003636
ava__train__656909.jpg__4b24fce0,ava,train,data/processed/ava/train.csv,data/raw/ava/images/656909.jpg,/home/omen_pc1/ava/images/656909.jpg,656909.jpg,640,569,,,5.474138,2.0,0.008621,7.0,0.030172,8.0,0.034483,25.0,0.107759,80.0,0.344828,66.0,0.284483,24.0,0.103448,14.0,0.060345,6.0,0.025862,0.0,0.0
ava__train__656978.jpg__b7e9243b,ava,train,data/processed/ava/train.csv,data/raw/ava/images/656978.jpg,/home/omen_pc1/ava/images/656978.jpg,656978.jpg,640,427,,,5.767241,1.0,0.00431,4.0,0.017241,6.0,0.025862,22.0,0.094828,67.0,0.288793,75.0,0.323276,25.0,0.107759,26.0,0.112069,5.0,0.021552,1.0,0.00431
ava__train__657053.jpg__2a01d78f,ava,train,data/processed/ava/train.csv,data/raw/ava/images/657053.jpg,/home/omen_pc1/ava/images/657053.jpg,657053.jpg,640,427,,,5.0,2.0,0.008734,7.0,0.030568,23.0,0.100437,45.0,0.196507,79.0,0.344978,43.0,0.187773,18.0,0.078603,9.0,0.039301,1.0,0.004367,2.0,0.008734
ava__train__658484.jpg__ceed506b,ava,train,data/processed/ava/train.csv,data/raw/ava/images/658484.jpg,/home/omen_pc1/ava/images/658484.jpg,658484.jpg,640,480,,,4.886363,3.0,0.013636,9.0,0.040909,16.0,0.072727,52.0,0.236364,80.0,0.363636,36.0,0.163636,16.0,0.072727,4.0,0.018182,2.0,0.009091,2.0,0.009091
ava__train__658680.jpg__451f5b36,ava,train,data/processed/ava/train.csv,data/raw/ava/images/658680.jpg,/home/omen_pc1/ava/images/658680.jpg,658680.jpg,640,426,,,5.705883,2.0,0.008403,1.0,0.004202,8.0,0.033613,40.0,0.168067,61.0,0.256303,59.0,0.247899,37.0,0.155462,21.0,0.088235,6.0,0.02521,3.0,0.012605
ava__train__658707.jpg__18f53706,ava,train,data/processed/ava/train.csv,data/raw/ava/images/658707.jpg,/home/omen_pc1/ava/images/658707.jpg,658707.jpg,640,512,,,5.137168,1.0,0.004425,5.0,0.022124,9.0,0.039823,42.0,0.185841,93.0,0.411504,51.0,0.225664,18.0,0.079646,5.0,0.022124,2.0,0.00885,0.0,0.0
ava__train__659660.jpg__bdb73234,ava,train,data/processed/ava/train.csv,data/raw/ava/images/659660.jpg,/home/omen_pc1/ava/images/659660.jpg,659660.jpg,640,417,,,5.100437,4.0,0.017467,6.0,0.026201,14.0,0.061135,41.0,0.179039,80.0,0.349345,56.0,0.244541,16.0,0.069869,11.0,0.048035,0.0,0.0,1.0,0.004367
ava__train__66038.jpg__12623d12,ava,train,data/processed/ava/train.csv,data/raw/ava/images/66038.jpg,/home/omen_pc1/ava/images/66038.jpg,66038.jpg,640,407,,,5.548913,0.0,0.0,0.0,0.0,11.0,0.059783,25.0,0.13587,63.0,0.342391,47.0,0.255435,20.0,0.108696,13.0,0.070652,3.0,0.016304,2.0,0.01087
