candidate_id,image_path,image_file_name,dataset_source,selection_band,selection_state,aesthetic_signal,nima_unit_score,rgnet_score,alamp_score,weighted_aesthetic_score,balanced_comparison_score,primary_rank,primary_rank_percentile,source_split,ava_mean_score,aadb_score
gemini__300__287__ava__rejected_low__271165.jpg__421121447f,/home/omen_pc1/ava/images/271165.jpg,271165.jpg,ava,rejected_low,not_selected,weak,0.486354,0.372881,0.497956,0.446766,0.439932,2253,0.7506666666666667,train,4.655039,
gemini__300__288__ava__rejected_low__84612.jpg__2e1a4a0beb,/home/omen_pc1/ava/images/84612.jpg,84612.jpg,ava,rejected_low,not_selected,weak,0.507918,0.458684,0.362034,0.415282,0.427409,2609,0.8693333333333333,val,5.516245,
gemini__300__289__ava__rejected_low__912635.jpg__e213515d36,/home/omen_pc1/ava/images/912635.jpg,912635.jpg,ava,rejected_low,not_selected,weak,0.493429,0.495132,0.409007,0.451899,0.460427,2185,0.728,train,5.384615,
gemini__300__290__ava__middle_near_miss__593949.jpg__aea28c03eb,/home/omen_pc1/ava/images/593949.jpg,593949.jpg,ava,middle_near_miss,near_miss,medium,0.488601,0.443165,0.503042,0.477647,0.473931,1762,0.587,val,4.785124,
gemini__300__291__ava__middle_near_miss__889865.jpg__69535eb693,/home/omen_pc1/ava/images/889865.jpg,889865.jpg,ava,middle_near_miss,near_miss,medium,0.522561,0.524898,0.487776,0.506103,0.509699,1336,0.445,train,5.188172,
gemini__300__292__ava__selected_high__844298.jpg__c6ea6b4e88,/home/omen_pc1/ava/images/844298.jpg,844298.jpg,ava,selected_high,selected,strong,0.536225,0.566711,0.599181,0.579897,0.575126,532,0.177,train,5.714286,
gemini__300__293__aadb__selected_high__farm1_541_19555214933_64f4f28154_b.jpg__5cfa4dceec,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_541_19555214933_64f4f28154_b.jpg,farm1_541_19555214933_64f4f28154_b.jpg,aadb,selected_high,selected,strong,0.505131,0.646767,0.664082,0.641261,0.632448,194,0.06433333333333334,val,,0.7
gemini__300__294__ava__middle_near_miss__649172.jpg__b1d39779cd,/home/omen_pc1/ava/images/649172.jpg,649172.jpg,ava,middle_near_miss,near_miss,medium,0.531638,0.554632,0.450099,0.500066,0.50937,1441,0.48,train,5.433121,
gemini__300__295__aadb__selected_high__farm1_457_19558877854_579f1a0500_b.jpg__6b2de44a96,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_457_19558877854_579f1a0500_b.jpg,farm1_457_19558877854_579f1a0500_b.jpg,aadb,selected_high,selected,strong,0.538757,0.578683,0.676845,0.623771,0.611959,256,0.085,train,,0.8
gemini__300__296__ava__selected_high__214996.jpg__daa6bd921f,/home/omen_pc1/ava/images/214996.jpg,214996.jpg,ava,selected_high,selected,strong,0.481788,0.609873,0.561422,0.572839,0.57128,591,0.19666666666666666,train,4.218638,
gemini__300__297__ava__rejected_low__524147.jpg__ee019e0521,/home/omen_pc1/ava/images/524147.jpg,524147.jpg,ava,rejected_low,not_selected,weak,0.458775,0.292624,0.481841,0.403848,0.393233,2700,0.8996666666666666,train,4.851064,
gemini__300__298__aadb__selected_high__farm1_258_20280779041_b8570eb7bb_b.jpg__3a8907bdd6,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_258_20280779041_b8570eb7bb_b.jpg,farm1_258_20280779041_b8570eb7bb_b.jpg,aadb,selected_high,selected,strong,0.554216,0.555659,0.534247,0.544809,0.546878,857,0.2853333333333333,train,,0.55
gemini__300__299__aadb__middle_near_miss__farm1_301_20158154221_9e93116b04_b.jpg__5f73f44879,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_301_20158154221_9e93116b04_b.jpg,farm1_301_20158154221_9e93116b04_b.jpg,aadb,middle_near_miss,near_miss,medium,0.498356,0.496922,0.477504,0.487356,0.48937,1606,0.535,train,,0.55
