candidate_id,image_path,image_file_name,dataset_source,selection_band,selection_state,aesthetic_signal,nima_unit_score,rgnet_score,alamp_score,weighted_aesthetic_score,balanced_comparison_score,primary_rank,primary_rank_percentile,source_split,ava_mean_score,aadb_score
gemini__1000__795__ava__selected_high__843245.jpg__2968883262,/home/omen_pc1/ava/images/843245.jpg,843245.jpg,ava,selected_high,selected,strong,0.56888,0.625292,0.561247,0.587628,0.591212,475,0.158,train,5.227778,
gemini__1000__796__ava__middle_near_miss__912077.jpg__1db3af6788,/home/omen_pc1/ava/images/912077.jpg,912077.jpg,ava,middle_near_miss,near_miss,medium,0.514504,0.567627,0.369317,0.46316,0.480335,1999,0.666,train,5.256,
gemini__1000__797__ava__middle_near_miss__30378.jpg__a2b0781b47,/home/omen_pc1/ava/images/30378.jpg,30378.jpg,ava,middle_near_miss,near_miss,medium,0.490395,0.496187,0.457066,0.476047,0.47967,1793,0.5973333333333334,train,4.350649,
gemini__1000__798__ava__middle_near_miss__790070.jpg__ee13f7f9c1,/home/omen_pc1/ava/images/790070.jpg,790070.jpg,ava,middle_near_miss,near_miss,medium,0.512891,0.446489,0.523973,0.491871,0.487443,1542,0.5136666666666667,train,6.816794,
gemini__1000__799__ava__middle_near_miss__901038.jpg__36c6aba019,/home/omen_pc1/ava/images/901038.jpg,901038.jpg,ava,middle_near_miss,near_miss,medium,0.573974,0.469772,0.486038,0.488325,0.491909,1594,0.531,train,4.964029,
gemini__1000__800__ava__rejected_low__294700.jpg__c08dc707ff,/home/omen_pc1/ava/images/294700.jpg,294700.jpg,ava,rejected_low,not_selected,weak,0.507488,0.477244,0.414872,0.449082,0.456832,2222,0.7403333333333333,train,5.751174,
gemini__1000__801__ava__rejected_low__471816.jpg__e666701afd,/home/omen_pc1/ava/images/471816.jpg,471816.jpg,ava,rejected_low,not_selected,weak,0.495272,0.438165,0.404345,0.426966,0.433203,2477,0.8253333333333334,train,4.874396,
gemini__1000__802__ava__rejected_low__906769.jpg__8480f2da6a,/home/omen_pc1/ava/images/906769.jpg,906769.jpg,ava,rejected_low,not_selected,weak,0.523472,0.424905,0.419547,0.432083,0.437547,2421,0.8066666666666666,train,6.04,
gemini__1000__803__ava__selected_high__377912.jpg__cc72df4e3f,/home/omen_pc1/ava/images/377912.jpg,377912.jpg,ava,selected_high,selected,strong,0.571583,0.667439,0.499453,0.57386,0.585866,580,0.193,train,5.146939,
gemini__1000__804__ava__rejected_low__55402.jpg__0f9618db37,/home/omen_pc1/ava/images/55402.jpg,55402.jpg,ava,rejected_low,not_selected,weak,0.477396,0.444803,0.445359,0.44834,0.449914,2231,0.7433333333333333,val,6.00463,
gemini__1000__805__aadb__selected_high__farm1_386_20277033045_6a6d19cf4e_b.jpg__1ca79a0137,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_386_20277033045_6a6d19cf4e_b.jpg,farm1_386_20277033045_6a6d19cf4e_b.jpg,aadb,selected_high,selected,strong,0.50295,0.569032,0.611366,0.583591,0.576053,502,0.167,test,,0.9
gemini__1000__806__ava__middle_near_miss__909657.jpg__a81820ae28,/home/omen_pc1/ava/images/909657.jpg,909657.jpg,ava,middle_near_miss,near_miss,medium,0.535513,0.479307,0.552585,0.521567,0.517049,1129,0.376,train,5.76087,
gemini__1000__807__aadb__rejected_low__farm1_563_20331916235_89e06d8ca6_b.jpg__dfb20401b7,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_563_20331916235_89e06d8ca6_b.jpg,farm1_563_20331916235_89e06d8ca6_b.jpg,aadb,rejected_low,not_selected,weak,0.457022,0.460123,0.41057,0.435036,0.439837,2388,0.7956666666666666,val,,0.3
gemini__1000__808__aadb__rejected_low__farm1_293_19487138234_d6dd54684e_b.jpg__c7cec01ab3,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_293_19487138234_d6dd54684e_b.jpg,farm1_293_19487138234_d6dd54684e_b.jpg,aadb,rejected_low,not_selected,weak,0.440224,0.398568,0.444429,0.425664,0.423161,2490,0.8296666666666667,train,,0.5
gemini__1000__809__ava__selected_high__57192.jpg__ed5665ca02,/home/omen_pc1/ava/images/57192.jpg,57192.jpg,ava,selected_high,selected,strong,0.503914,0.63742,0.625648,0.618183,0.612685,283,0.094,test,5.025423,
gemini__1000__810__ava__rejected_low__402047.jpg__50302fb982,/home/omen_pc1/ava/images/402047.jpg,402047.jpg,ava,rejected_low,not_selected,weak,0.504087,0.342831,0.403346,0.389214,0.391225,2798,0.9323333333333333,train,6.0,
gemini__1000__811__ava__selected_high__853172.jpg__7e83f3a6d8,/home/omen_pc1/ava/images/853172.jpg,853172.jpg,ava,selected_high,selected,strong,0.557622,0.625174,0.666491,0.639077,0.631568,202,0.067,train,5.247475,
gemini__1000__812__aadb__rejected_low__farm1_440_20004019338_1f75a797a5_b.jpg__4fe56b0666,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_440_20004019338_1f75a797a5_b.jpg,farm1_440_20004019338_1f75a797a5_b.jpg,aadb,rejected_low,not_selected,weak,0.52938,0.42246,0.345545,0.394695,0.407732,2764,0.921,val,,0.45
gemini__1000__813__aadb__rejected_low__farm1_396_20183405121_0c71cf9b23_b.jpg__4438bdeacb,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_396_20183405121_0c71cf9b23_b.jpg,farm1_396_20183405121_0c71cf9b23_b.jpg,aadb,rejected_low,not_selected,weak,0.481944,0.480949,0.427647,0.454398,0.459777,2146,0.715,train,,0.65
gemini__1000__814__ava__rejected_low__272648.jpg__03d3409ad3,/home/omen_pc1/ava/images/272648.jpg,272648.jpg,ava,rejected_low,not_selected,weak,0.482274,0.415037,0.452175,0.44033,0.439978,2329,0.776,train,5.962617,
gemini__1000__815__ava__selected_high__359334.jpg__1d273f0271,/home/omen_pc1/ava/images/359334.jpg,359334.jpg,ava,selected_high,selected,strong,0.543289,0.629848,0.581723,0.59713,0.597614,410,0.13633333333333333,val,7.424893,
gemini__1000__816__ava__middle_near_miss__836307.jpg__573b24335a,/home/omen_pc1/ava/images/836307.jpg,836307.jpg,ava,middle_near_miss,near_miss,medium,0.531018,0.536401,0.468355,0.50184,0.508375,1406,0.4683333333333333,test,5.0,
gemini__1000__817__ava__middle_near_miss__953785.jpg__e1dbd3185b,/home/omen_pc1/ava/images/953785.jpg,953785.jpg,ava,middle_near_miss,near_miss,medium,0.557915,0.464361,0.489575,0.486323,0.48848,1626,0.5416666666666666,train,6.728682,
gemini__1000__818__ava__middle_near_miss__907966.jpg__dcddd26737,/home/omen_pc1/ava/images/907966.jpg,907966.jpg,ava,middle_near_miss,near_miss,medium,0.501546,0.650115,0.428326,0.524364,0.539114,1087,0.362,train,5.333334,
gemini__1000__819__ava__middle_near_miss__144670.jpg__f0a08e20b6,/home/omen_pc1/ava/images/144670.jpg,144670.jpg,ava,middle_near_miss,near_miss,medium,0.512754,0.451578,0.515582,0.489698,0.486356,1574,0.5243333333333333,train,4.303515,
gemini__1000__820__ava__rejected_low__472455.jpg__a9d68d9ea0,/home/omen_pc1/ava/images/472455.jpg,472455.jpg,ava,rejected_low,not_selected,weak,0.50743,0.402053,0.352404,0.387766,0.398,2809,0.936,train,5.420091,
gemini__1000__821__aadb__rejected_low__farm1_427_20169279812_5bb3e35305_b.jpg__e0f3097ec9,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_427_20169279812_5bb3e35305_b.jpg,farm1_427_20169279812_5bb3e35305_b.jpg,aadb,rejected_low,not_selected,weak,0.488971,0.375329,0.348896,0.373477,0.381802,2878,0.959,train,,0.3
gemini__1000__822__ava__rejected_low__70723.jpg__9b0816e1e8,/home/omen_pc1/ava/images/70723.jpg,70723.jpg,ava,rejected_low,not_selected,weak,0.479715,0.455412,0.378982,0.419627,0.428485,2562,0.8536666666666667,train,5.254682,
gemini__1000__823__ava__rejected_low__290044.jpg__2179bb5d59,/home/omen_pc1/ava/images/290044.jpg,290044.jpg,ava,rejected_low,not_selected,weak,0.431967,0.436605,0.444001,0.439839,0.438868,2336,0.7783333333333333,train,4.562212,
gemini__1000__824__ava__middle_near_miss__493654.jpg__cd2c8eee0b,/home/omen_pc1/ava/images/493654.jpg,493654.jpg,ava,middle_near_miss,near_miss,medium,0.498375,0.434045,0.539617,0.493264,0.485923,1532,0.5103333333333333,train,5.52514,
gemini__1000__825__ava__middle_near_miss__669176.jpg__5032ae65ee,/home/omen_pc1/ava/images/669176.jpg,669176.jpg,ava,middle_near_miss,near_miss,medium,0.494263,0.637899,0.469505,0.539338,0.548996,904,0.301,train,4.819876,
gemini__1000__826__ava__middle_near_miss__890560.jpg__2fccf38172,/home/omen_pc1/ava/images/890560.jpg,890560.jpg,ava,middle_near_miss,near_miss,medium,0.540368,0.455017,0.441813,0.45695,0.462538,2097,0.6986666666666667,val,6.559782,
gemini__1000__827__ava__middle_near_miss__129482.jpg__609f09a1b3,/home/omen_pc1/ava/images/129482.jpg,129482.jpg,ava,middle_near_miss,near_miss,medium,0.499564,0.457021,0.591287,0.528408,0.517109,1038,0.3456666666666667,train,4.895425,
gemini__1000__828__ava__selected_high__355619.jpg__af1a92a27a,/home/omen_pc1/ava/images/355619.jpg,355619.jpg,ava,selected_high,selected,strong,0.524417,0.707118,0.707242,0.68891,0.679762,89,0.029333333333333333,train,5.779487,
gemini__1000__829__ava__middle_near_miss__641129.jpg__5712aa17bf,/home/omen_pc1/ava/images/641129.jpg,641129.jpg,ava,middle_near_miss,near_miss,medium,0.548281,0.454952,0.45952,0.466569,0.470779,1951,0.65,train,4.251163,
gemini__1000__830__ava__selected_high__6461.jpg__7df72f3878,/home/omen_pc1/ava/images/6461.jpg,6461.jpg,ava,selected_high,selected,strong,0.477543,0.770725,0.524256,0.618172,0.62816,284,0.09433333333333334,train,5.556701,
gemini__1000__831__ava__rejected_low__50551.jpg__48b6546559,/home/omen_pc1/ava/images/50551.jpg,50551.jpg,ava,rejected_low,not_selected,weak,0.510989,0.416704,0.475146,0.455354,0.454224,2126,0.7083333333333334,train,5.642384,
gemini__1000__832__ava__rejected_low__111392.jpg__3983a4602c,/home/omen_pc1/ava/images/111392.jpg,111392.jpg,ava,rejected_low,not_selected,weak,0.481147,0.437111,0.328949,0.387434,0.400452,2811,0.9366666666666666,train,4.732601,
gemini__1000__833__aadb__selected_high__farm1_363_19653498564_03bc775fb8_b.jpg__acd743ef34,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_363_19653498564_03bc775fb8_b.jpg,farm1_363_19653498564_03bc775fb8_b.jpg,aadb,selected_high,selected,strong,0.529556,0.648981,0.766865,0.695981,0.678221,80,0.026333333333333334,train,,0.7
gemini__1000__834__ava__rejected_low__786978.jpg__ee99135007,/home/omen_pc1/ava/images/786978.jpg,786978.jpg,ava,rejected_low,not_selected,weak,0.536807,0.452186,0.34278,0.405945,0.421117,2680,0.893,val,6.622222,
gemini__1000__835__ava__selected_high__368453.jpg__3be679d9c0,/home/omen_pc1/ava/images/368453.jpg,368453.jpg,ava,selected_high,selected,strong,0.610313,0.61433,0.524298,0.568912,0.577715,620,0.20633333333333334,train,5.818182,
gemini__1000__836__aadb__rejected_low__farm1_359_20054520016_ba17f801cc_b.jpg__714af30d5a,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_359_20054520016_ba17f801cc_b.jpg,farm1_359_20054520016_ba17f801cc_b.jpg,aadb,rejected_low,not_selected,weak,0.484353,0.47214,0.40993,0.442256,0.449088,2307,0.7686666666666667,train,,0.5
gemini__1000__837__aadb__middle_near_miss__farm1_366_19466603444_a54069f5e8_b.jpg__720e790fb4,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_366_19466603444_a54069f5e8_b.jpg,farm1_366_19466603444_a54069f5e8_b.jpg,aadb,middle_near_miss,near_miss,medium,0.536131,0.386788,0.517043,0.46685,0.461291,1947,0.6486666666666666,train,,0.7
gemini__1000__838__aadb__middle_near_miss__farm1_501_20169624366_94484af9cc_b.jpg__ee55f32053,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_501_20169624366_94484af9cc_b.jpg,farm1_501_20169624366_94484af9cc_b.jpg,aadb,middle_near_miss,near_miss,medium,0.477745,0.493847,0.445388,0.468007,0.472048,1931,0.6433333333333333,test,,0.45
gemini__1000__839__ava__middle_near_miss__379338.jpg__621b74e162,/home/omen_pc1/ava/images/379338.jpg,379338.jpg,ava,middle_near_miss,near_miss,medium,0.517747,0.439533,0.495877,0.475526,0.473803,1805,0.6013333333333334,train,4.959459,
gemini__1000__840__ava__selected_high__572215.jpg__c909c2ad2b,/home/omen_pc1/ava/images/572215.jpg,572215.jpg,ava,selected_high,selected,strong,0.570677,0.475699,0.68292,0.588807,0.572834,466,0.155,train,6.137255,
gemini__1000__841__aadb__middle_near_miss__farm1_392_19566489583_d8d82793fe_b.jpg__6139d74843,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_392_19566489583_d8d82793fe_b.jpg,farm1_392_19566489583_d8d82793fe_b.jpg,aadb,middle_near_miss,near_miss,medium,0.473501,0.505397,0.508539,0.503778,0.501869,1377,0.45866666666666667,train,,0.7
gemini__1000__842__ava__rejected_low__495617.jpg__0d45661602,/home/omen_pc1/ava/images/495617.jpg,495617.jpg,ava,rejected_low,not_selected,weak,0.470429,0.364488,0.437477,0.411577,0.409575,2639,0.8793333333333333,train,4.42132,
gemini__1000__843__aadb__middle_near_miss__farm4_3709_19945255659_9a71813bd9_b.jpg__3c2ca3e249,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm4_3709_19945255659_9a71813bd9_b.jpg,farm4_3709_19945255659_9a71813bd9_b.jpg,aadb,middle_near_miss,near_miss,medium,0.490683,0.406954,0.511073,0.467386,0.461161,1936,0.645,train,,0.6
gemini__1000__844__ava__middle_near_miss__859599.jpg__7f8f106d1e,/home/omen_pc1/ava/images/859599.jpg,859599.jpg,ava,middle_near_miss,near_miss,medium,0.540032,0.482074,0.52663,0.510148,0.50859,1279,0.426,train,5.404878,
gemini__1000__845__aadb__rejected_low__farm1_515_20211450415_4ee3892484_b.jpg__2a9911678b,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_515_20211450415_4ee3892484_b.jpg,farm1_515_20211450415_4ee3892484_b.jpg,aadb,rejected_low,not_selected,weak,0.527277,0.385106,0.311181,0.362361,0.376862,2921,0.9733333333333334,train,,0.375
gemini__1000__846__ava__rejected_low__1657.jpg__58c21fcec5,/home/omen_pc1/ava/images/1657.jpg,1657.jpg,ava,rejected_low,not_selected,weak,0.488266,0.313484,0.321968,0.335204,0.343095,2983,0.994,train,3.879581,
gemini__1000__847__ava__rejected_low__272131.jpg__188eb3cacd,/home/omen_pc1/ava/images/272131.jpg,272131.jpg,ava,rejected_low,not_selected,weak,0.513668,0.490277,0.392797,0.443876,0.454794,2282,0.7603333333333333,val,4.380328,
gemini__1000__848__aadb__rejected_low__farm1_344_20097056748_0e09802967_b.jpg__9c50add012,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_344_20097056748_0e09802967_b.jpg,farm1_344_20097056748_0e09802967_b.jpg,aadb,rejected_low,not_selected,weak,0.495383,0.455681,0.352588,0.408105,0.420399,2663,0.8873333333333333,train,,0.25
gemini__1000__849__ava__rejected_low__938211.jpg__fd4c6b768d,/home/omen_pc1/ava/images/938211.jpg,938211.jpg,ava,rejected_low,not_selected,weak,0.484581,0.54809,0.337772,0.43658,0.454436,2373,0.7906666666666666,train,4.773723,
gemini__1000__850__ava__rejected_low__827254.jpg__fe2504c191,/home/omen_pc1/ava/images/827254.jpg,827254.jpg,ava,rejected_low,not_selected,weak,0.51617,0.526823,0.332388,0.42854,0.447451,2459,0.8193333333333334,val,6.48503,
gemini__1000__851__ava__middle_near_miss__450116.jpg__4e81c4e5ea,/home/omen_pc1/ava/images/450116.jpg,450116.jpg,ava,middle_near_miss,near_miss,medium,0.545359,0.530341,0.513263,0.523304,0.525763,1098,0.36566666666666664,train,5.545454,
gemini__1000__852__aadb__rejected_low__farm1_536_20099249408_3d419096e2_b.jpg__29bc639928,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_536_20099249408_3d419096e2_b.jpg,farm1_536_20099249408_3d419096e2_b.jpg,aadb,rejected_low,not_selected,weak,0.473998,0.442816,0.46001,0.454531,0.454371,2143,0.714,train,,0.55
gemini__1000__853__ava__middle_near_miss__337966.jpg__4e6fcf1288,/home/omen_pc1/ava/images/337966.jpg,337966.jpg,ava,middle_near_miss,near_miss,medium,0.587986,0.581559,0.432605,0.507725,0.522941,1312,0.437,train,6.507389,
gemini__1000__854__aadb__rejected_low__farm1_259_20110538955_f52dce8519_b.jpg__34cfee100b,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_259_20110538955_f52dce8519_b.jpg,farm1_259_20110538955_f52dce8519_b.jpg,aadb,rejected_low,not_selected,weak,0.474716,0.492816,0.418153,0.453674,0.460236,2158,0.719,train,,0.15
gemini__1000__855__ava__rejected_low__285317.jpg__1ce004a062,/home/omen_pc1/ava/images/285317.jpg,285317.jpg,ava,rejected_low,not_selected,weak,0.528542,0.44599,0.364594,0.413547,0.425814,2617,0.872,train,6.185185,
gemini__1000__856__aadb__middle_near_miss__farm1_513_20101629942_9633272d60_b.jpg__dde46e9336,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_513_20101629942_9633272d60_b.jpg,farm1_513_20101629942_9633272d60_b.jpg,aadb,middle_near_miss,near_miss,medium,0.491963,0.510241,0.466145,0.486365,0.489861,1624,0.541,train,,0.65
gemini__1000__857__ava__middle_near_miss__671438.jpg__b8bd576eea,/home/omen_pc1/ava/images/671438.jpg,671438.jpg,ava,middle_near_miss,near_miss,medium,0.553854,0.472972,0.539115,0.514132,0.511562,1231,0.41,test,5.802631,
gemini__1000__858__ava__selected_high__133024.jpg__7c30eed647,/home/omen_pc1/ava/images/133024.jpg,133024.jpg,ava,selected_high,selected,strong,0.537456,0.649549,0.487971,0.557551,0.568104,719,0.23933333333333334,train,5.67509,
gemini__1000__859__ava__rejected_low__826235.jpg__d4314b799b,/home/omen_pc1/ava/images/826235.jpg,826235.jpg,ava,rejected_low,not_selected,weak,0.474906,0.32622,0.362466,0.359212,0.363021,2932,0.977,train,4.725714,
gemini__1000__860__ava__middle_near_miss__12509.jpg__f93f359606,/home/omen_pc1/ava/images/12509.jpg,12509.jpg,ava,middle_near_miss,near_miss,medium,0.520388,0.578222,0.439336,0.502996,0.513993,1388,0.4623333333333333,test,5.586957,
gemini__1000__861__ava__selected_high__350112.jpg__3fa3f712ba,/home/omen_pc1/ava/images/350112.jpg,350112.jpg,ava,selected_high,selected,strong,0.547357,0.607719,0.742243,0.668945,0.652474,124,0.041,test,5.764045,
gemini__1000__862__ava__middle_near_miss__540024.jpg__c3573d19a0,/home/omen_pc1/ava/images/540024.jpg,540024.jpg,ava,middle_near_miss,near_miss,medium,0.524187,0.483036,0.549875,0.520571,0.515944,1143,0.38066666666666665,train,5.158333,
gemini__1000__863__ava__rejected_low__345828.jpg__dc712b1f7c,/home/omen_pc1/ava/images/345828.jpg,345828.jpg,ava,rejected_low,not_selected,weak,0.478233,0.485417,0.415008,0.449494,0.456176,2215,0.738,train,2.74183,
gemini__1000__864__ava__selected_high__803371.jpg__a99af9acbc,/home/omen_pc1/ava/images/803371.jpg,803371.jpg,ava,selected_high,selected,strong,0.565209,0.60448,0.669891,0.633258,0.624754,222,0.07366666666666667,train,4.840909,
gemini__1000__865__aadb__selected_high__farm1_276_19559312463_aab3122766_b.jpg__c6a0df6263,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_276_19559312463_aab3122766_b.jpg,farm1_276_19559312463_aab3122766_b.jpg,aadb,selected_high,selected,strong,0.522645,0.493062,0.598076,0.548527,0.539505,825,0.27466666666666667,train,,0.55
gemini__1000__866__ava__middle_near_miss__436826.jpg__33f98fbb06,/home/omen_pc1/ava/images/436826.jpg,436826.jpg,ava,middle_near_miss,near_miss,medium,0.528941,0.4837,0.421665,0.457207,0.465672,2091,0.6966666666666667,train,6.007812,
gemini__1000__867__aadb__middle_near_miss__farm1_361_20007022190_d4912c7ef1_b.jpg__826ce84004,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_361_20007022190_d4912c7ef1_b.jpg,farm1_361_20007022190_d4912c7ef1_b.jpg,aadb,middle_near_miss,near_miss,medium,0.505891,0.444752,0.457191,0.457085,0.458898,2093,0.6973333333333334,train,,0.55
gemini__1000__868__ava__selected_high__934264.jpg__4b7b675e2b,/home/omen_pc1/ava/images/934264.jpg,934264.jpg,ava,selected_high,selected,strong,0.540057,0.487601,0.613775,0.555934,0.545939,739,0.246,val,6.291338,
gemini__1000__869__ava__selected_high__730962.jpg__40f3f3b1c9,/home/omen_pc1/ava/images/730962.jpg,730962.jpg,ava,selected_high,selected,strong,0.475632,0.50926,0.583954,0.543244,0.534093,868,0.289,train,4.369942,
gemini__1000__870__ava__middle_near_miss__780121.jpg__eda7acd48e,/home/omen_pc1/ava/images/780121.jpg,780121.jpg,ava,middle_near_miss,near_miss,medium,0.529752,0.457118,0.480985,0.476315,0.47756,1784,0.5943333333333334,train,4.692738,
gemini__1000__871__ava__rejected_low__691380.jpg__2fcfe4bf53,/home/omen_pc1/ava/images/691380.jpg,691380.jpg,ava,rejected_low,not_selected,weak,0.513327,0.342688,0.34178,0.359298,0.367921,2931,0.9766666666666667,val,6.696,
gemini__1000__872__aadb__middle_near_miss__farm1_301_19800258120_5fc8c4cb44_b.jpg__8ccc0dd0c3,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_301_19800258120_5fc8c4cb44_b.jpg,farm1_301_19800258120_5fc8c4cb44_b.jpg,aadb,middle_near_miss,near_miss,medium,0.475922,0.557185,0.415405,0.478169,0.488284,1752,0.5836666666666667,train,,0.45
gemini__1000__873__ava__selected_high__829129.jpg__99e16a9dbc,/home/omen_pc1/ava/images/829129.jpg,829129.jpg,ava,selected_high,selected,strong,0.567733,0.624176,0.573245,0.593066,0.595337,438,0.14566666666666667,train,5.144578,
gemini__1000__874__aadb__middle_near_miss__farm1_373_20080558272_fe85ded511_b.jpg__93d9df4d44,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_373_20080558272_fe85ded511_b.jpg,farm1_373_20080558272_fe85ded511_b.jpg,aadb,middle_near_miss,near_miss,medium,0.54671,0.433595,0.493888,0.475053,0.474679,1814,0.6043333333333333,test,,0.625
gemini__1000__875__aadb__rejected_low__farm1_351_20275704372_67e458e5c2_b.jpg__bccd48e473,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_351_20275704372_67e458e5c2_b.jpg,farm1_351_20275704372_67e458e5c2_b.jpg,aadb,rejected_low,not_selected,weak,0.461739,0.41876,0.405577,0.416466,0.419934,2591,0.8633333333333333,val,,0.2
gemini__1000__876__ava__middle_near_miss__658680.jpg__cb63ad5fd2,/home/omen_pc1/ava/images/658680.jpg,658680.jpg,ava,middle_near_miss,near_miss,medium,0.53672,0.505601,0.450718,0.481271,0.488316,1690,0.563,train,5.705883,
gemini__1000__877__ava__selected_high__511303.jpg__2af2737b3e,/home/omen_pc1/ava/images/511303.jpg,511303.jpg,ava,selected_high,selected,strong,0.527821,0.713636,0.74101,0.708742,0.696713,57,0.018666666666666668,train,5.892405,
gemini__1000__878__ava__middle_near_miss__84642.jpg__77c44953f6,/home/omen_pc1/ava/images/84642.jpg,84642.jpg,ava,middle_near_miss,near_miss,medium,0.514629,0.494712,0.417898,0.458297,0.466974,2074,0.691,train,6.010791,
gemini__1000__879__aadb__rejected_low__farm1_483_19932058838_e14434d5c0_b.jpg__ca4bae58ca,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_483_19932058838_e14434d5c0_b.jpg,farm1_483_19932058838_e14434d5c0_b.jpg,aadb,rejected_low,not_selected,weak,0.558939,0.47347,0.413758,0.452161,0.462406,2183,0.7273333333333334,train,,0.5
gemini__1000__880__aadb__middle_near_miss__farm1_329_19644354494_230a779a0a_b.jpg__473a588257,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_329_19644354494_230a779a0a_b.jpg,farm1_329_19644354494_230a779a0a_b.jpg,aadb,middle_near_miss,near_miss,medium,0.461188,0.493856,0.455531,0.471427,0.473626,1871,0.6233333333333333,train,,0.55
gemini__1000__881__aadb__middle_near_miss__farm1_380_20180518735_656d317005_b.jpg__acac38caf8,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_380_20180518735_656d317005_b.jpg,farm1_380_20180518735_656d317005_b.jpg,aadb,middle_near_miss,near_miss,medium,0.512147,0.479059,0.467232,0.476454,0.479291,1780,0.593,train,,0.5
gemini__1000__882__ava__selected_high__385367.jpg__b92e9a4afa,/home/omen_pc1/ava/images/385367.jpg,385367.jpg,ava,selected_high,selected,strong,0.5392,0.635612,0.525962,0.571146,0.57729,607,0.202,val,4.73251,
gemini__1000__883__aadb__rejected_low__farm1_311_20129422536_e9952e0d6e_b.jpg__7a09c314ca,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_311_20129422536_e9952e0d6e_b.jpg,farm1_311_20129422536_e9952e0d6e_b.jpg,aadb,rejected_low,not_selected,weak,0.50684,0.435364,0.403853,0.426756,0.433481,2481,0.8266666666666667,test,,0.3
gemini__1000__884__ava__selected_high__643145.jpg__3e5c03810a,/home/omen_pc1/ava/images/643145.jpg,643145.jpg,ava,selected_high,selected,strong,0.505146,0.604556,0.553707,0.56919,0.569305,617,0.20533333333333334,test,5.751938,
gemini__1000__885__ava__rejected_low__103502.jpg__642ff28caf,/home/omen_pc1/ava/images/103502.jpg,103502.jpg,ava,rejected_low,not_selected,weak,0.507112,0.496996,0.408944,0.453982,0.463293,2152,0.717,train,4.865169,
gemini__1000__886__ava__rejected_low__461507.jpg__39f11e17b0,/home/omen_pc1/ava/images/461507.jpg,461507.jpg,ava,rejected_low,not_selected,weak,0.52693,0.443107,0.437148,0.44851,0.453297,2229,0.7426666666666667,train,5.303371,
gemini__1000__887__ava__rejected_low__562846.jpg__e4b41694e1,/home/omen_pc1/ava/images/562846.jpg,562846.jpg,ava,rejected_low,not_selected,weak,0.542477,0.445587,0.329842,0.397404,0.413823,2745,0.9146666666666666,val,5.48125,
gemini__1000__888__aadb__selected_high__farm1_373_20093391889_f9004aa488_b.jpg__75b7ce0ba2,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_373_20093391889_f9004aa488_b.jpg,farm1_373_20093391889_f9004aa488_b.jpg,aadb,selected_high,selected,strong,0.514126,0.702003,0.631282,0.647855,0.645533,173,0.05733333333333333,val,,0.8
gemini__1000__889__aadb__rejected_low__farm1_377_19533066754_5a45600dfc_b.jpg__e7a492afd7,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_377_19533066754_5a45600dfc_b.jpg,farm1_377_19533066754_5a45600dfc_b.jpg,aadb,rejected_low,not_selected,weak,0.477766,0.374944,0.309291,0.3524,0.364106,2951,0.9833333333333333,train,,0.0
gemini__1000__890__aadb__middle_near_miss__farm1_373_20025879769_ce02f40c1f_b.jpg__7d227e5e25,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_373_20025879769_ce02f40c1f_b.jpg,farm1_373_20025879769_ce02f40c1f_b.jpg,aadb,middle_near_miss,near_miss,medium,0.50127,0.411858,0.642303,0.536022,0.517448,937,0.312,train,,0.5
gemini__1000__891__ava__selected_high__395693.jpg__1470873317,/home/omen_pc1/ava/images/395693.jpg,395693.jpg,ava,selected_high,selected,strong,0.548902,0.684552,0.510573,0.583998,0.594613,496,0.165,train,5.514644,
